,source_dataset,isMath,attack,source_model,source_balancing,target_model,target_dataset,target_balancing,asr,asr_0,asr_1
100,bing,True,BIM,resnet,20/80,resnet,bing,20/80,0.13993174,0.2867132867132867,0.0
101,bing,True,BIM,resnet,20/80,resnet,bing,30/70,0.095563136,0.17482517482517482,0.02
102,bing,True,BIM,resnet,20/80,resnet,bing,40/60,0.047457628,0.06896551724137931,0.02666666666666667
103,bing,True,BIM,resnet,20/80,resnet,bing,50/50,0.044067796,0.04827586206896552,0.04
104,bing,True,BIM,resnet,20/80,vgg,bing,20/80,0.06462585,0.13194444444444445,0.0
105,bing,True,BIM,resnet,20/80,vgg,bing,30/70,0.013559322,0.027586206896551724,0.0
106,bing,True,BIM,resnet,20/80,vgg,bing,40/60,0.020338982,0.041379310344827586,0.0
107,bing,True,BIM,resnet,20/80,vgg,bing,50/50,0.010135136,0.02054794520547945,0.0
108,bing,True,BIM,resnet,20/80,alexnet,google,20/80,0.043333333,0.08666666666666667,0.0
109,bing,True,BIM,resnet,20/80,alexnet,google,30/70,0.033333335,0.06666666666666667,0.0
110,bing,True,BIM,resnet,20/80,alexnet,google,40/60,0.033333335,0.06666666666666667,0.0
111,bing,True,BIM,resnet,20/80,alexnet,google,50/50,0.023333333,0.04666666666666667,0.0
112,bing,True,BIM,resnet,20/80,resnet,google,20/80,0.15,0.28,0.02
113,bing,True,BIM,resnet,20/80,resnet,google,30/70,0.11333334,0.21333333333333335,0.013333333333333334
114,bing,True,BIM,resnet,20/80,resnet,google,40/60,0.05666667,0.08666666666666667,0.02666666666666667
115,bing,True,BIM,resnet,20/80,resnet,google,50/50,0.06333333,0.08,0.04666666666666667
116,bing,True,BIM,resnet,20/80,vgg,google,20/80,0.083333336,0.16666666666666666,0.0
117,bing,True,BIM,resnet,20/80,vgg,google,30/70,0.043333333,0.08666666666666667,0.0
118,bing,True,BIM,resnet,20/80,vgg,google,40/60,0.033333335,0.06666666666666667,0.0
119,bing,True,BIM,resnet,20/80,vgg,google,50/50,0.026666667,0.04666666666666667,0.006666666666666667
120,bing,True,BIM,resnet,30/70,alexnet,bing,20/80,0.030612245,0.05555555555555555,0.006666666666666667
121,bing,True,BIM,resnet,30/70,alexnet,bing,30/70,0.020689655,0.03571428571428571,0.006666666666666667
122,bing,True,BIM,resnet,30/70,alexnet,bing,40/60,0.006802721,0.006896551724137931,0.006711409395973154
123,bing,True,BIM,resnet,30/70,alexnet,bing,50/50,0.0034129692,0.0,0.006711409395973154
124,bing,True,BIM,resnet,30/70,resnet,bing,20/80,0.11262798,0.23076923076923078,0.0
125,bing,True,BIM,resnet,30/70,resnet,bing,30/70,0.13651876,0.2517482517482518,0.02666666666666667
126,bing,True,BIM,resnet,30/70,resnet,bing,40/60,0.05762712,0.08275862068965517,0.03333333333333333
127,bing,True,BIM,resnet,30/70,resnet,bing,50/50,0.050847456,0.04827586206896552,0.05333333333333334
128,bing,True,BIM,resnet,30/70,vgg,bing,20/80,0.06802721,0.1388888888888889,0.0
129,bing,True,BIM,resnet,30/70,vgg,bing,30/70,0.023728814,0.041379310344827586,0.006666666666666667
130,bing,True,BIM,resnet,30/70,vgg,bing,40/60,0.020338982,0.034482758620689655,0.006666666666666667
131,bing,True,BIM,resnet,30/70,vgg,bing,50/50,0.016891893,0.02054794520547945,0.013333333333333334
132,bing,True,BIM,resnet,30/70,alexnet,google,20/80,0.046666667,0.09333333333333334,0.0
133,bing,True,BIM,resnet,30/70,alexnet,google,30/70,0.046666667,0.08,0.013333333333333334
134,bing,True,BIM,resnet,30/70,alexnet,google,40/60,0.03666667,0.06666666666666667,0.006666666666666667
135,bing,True,BIM,resnet,30/70,alexnet,google,50/50,0.026666667,0.04666666666666667,0.006666666666666667
136,bing,True,BIM,resnet,30/70,resnet,google,20/80,0.13333334,0.26,0.006666666666666667
137,bing,True,BIM,resnet,30/70,resnet,google,30/70,0.15,0.28,0.02
138,bing,True,BIM,resnet,30/70,resnet,google,40/60,0.08,0.10666666666666667,0.05333333333333334
139,bing,True,BIM,resnet,30/70,resnet,google,50/50,0.06666667,0.07333333333333333,0.06
140,bing,True,BIM,resnet,30/70,vgg,google,20/80,0.086666666,0.17333333333333334,0.0
141,bing,True,BIM,resnet,30/70,vgg,google,30/70,0.046666667,0.09333333333333334,0.0
142,bing,True,BIM,resnet,30/70,vgg,google,40/60,0.043333333,0.08,0.006666666666666667
143,bing,True,BIM,resnet,30/70,vgg,google,50/50,0.03666667,0.06666666666666667,0.006666666666666667
144,bing,True,BIM,resnet,40/60,alexnet,bing,20/80,0.030612245,0.05555555555555555,0.006666666666666667
145,bing,True,BIM,resnet,40/60,alexnet,bing,30/70,0.01724138,0.02857142857142857,0.006666666666666667
146,bing,True,BIM,resnet,40/60,alexnet,bing,40/60,0.0034013605,0.0,0.006711409395973154
147,bing,True,BIM,resnet,40/60,alexnet,bing,50/50,0.0034129692,0.0,0.006711409395973154
148,bing,True,BIM,resnet,40/60,resnet,bing,20/80,0.12969282,0.26573426573426573,0.0
149,bing,True,BIM,resnet,40/60,resnet,bing,30/70,0.1331058,0.2517482517482518,0.02
150,bing,True,BIM,resnet,40/60,resnet,bing,40/60,0.12881356,0.20689655172413793,0.05333333333333334
151,bing,True,BIM,resnet,40/60,resnet,bing,50/50,0.094915256,0.14482758620689656,0.04666666666666667
152,bing,True,BIM,resnet,40/60,vgg,bing,20/80,0.07482993,0.1527777777777778,0.0
153,bing,True,BIM,resnet,40/60,vgg,bing,30/70,0.047457628,0.09655172413793103,0.0
154,bing,True,BIM,resnet,40/60,vgg,bing,40/60,0.050847456,0.10344827586206896,0.0
155,bing,True,BIM,resnet,40/60,vgg,bing,50/50,0.02364865,0.0410958904109589,0.006666666666666667
156,bing,True,BIM,resnet,40/60,alexnet,google,20/80,0.046666667,0.08666666666666667,0.006666666666666667
157,bing,True,BIM,resnet,40/60,alexnet,google,30/70,0.05,0.08666666666666667,0.013333333333333334
158,bing,True,BIM,resnet,40/60,alexnet,google,40/60,0.043333333,0.08,0.006666666666666667
159,bing,True,BIM,resnet,40/60,alexnet,google,50/50,0.023333333,0.04666666666666667,0.0
160,bing,True,BIM,resnet,40/60,resnet,google,20/80,0.12666667,0.24666666666666667,0.006666666666666667
161,bing,True,BIM,resnet,40/60,resnet,google,30/70,0.15,0.2866666666666667,0.013333333333333334
